"name","type","generation","line","workload_id","arch_id","hypervisor_id","hypervisor_model","share","cores","ram","cpu_id","cpu_codename","cpu_Ghz","cpu_turboGhz","cpu_turboMaxGhz","cpu_numericId","gpu_id","gpu_cores","gpu_ram","gpu_tensors","gpu_numericId","fpga_id","fpga_ram","fpga_elements","fpga_dsp","fpga_numericId","net_id","net_model","netMbpsSla","netMbps","nets","ipsPerNet","nbsMbsSla","nbsMbs","nbsInterface","lbs","lbsGb","lbsType"
"C4","","current","Compute Optimized","video encoding","x86_64","hvm","XEN",100,16,30,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",1000,"nvme",0,0,
"C4","","current","Compute Optimized","high performance front-end fleets","x86_64","hvm","XEN",100,16,30,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",1000,"nvme",0,0,
"C4","","current","Compute Optimized","web-servers","x86_64","hvm","XEN",100,16,30,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",1000,"nvme",0,0,
"C4","","current","Compute Optimized","batch processing","x86_64","hvm","XEN",100,16,30,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",1000,"nvme",0,0,
"C4","","current","Compute Optimized","distributed analytics","x86_64","hvm","XEN",100,16,30,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",1000,"nvme",0,0,
"C4","","current","Compute Optimized","high performance science applications","x86_64","hvm","XEN",100,16,30,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",1000,"nvme",0,0,
"C4","","current","Compute Optimized","high performance engineering applications","x86_64","hvm","XEN",100,16,30,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",1000,"nvme",0,0,
"C4","","current","Compute Optimized","ad serving","x86_64","hvm","XEN",100,16,30,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",1000,"nvme",0,0,
"C4","","current","Compute Optimized","MMO gaming","x86_64","hvm","XEN",100,16,30,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",1000,"nvme",0,0,
"C4","","current","Compute Optimized","video encoding","x86_64","hvm","XEN",100,16,30,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",1000,"nvme",0,0,
"C4","","current","Compute Optimized","high performance front-end fleets","x86_64","hvm","XEN",100,18,29.9999999988,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","web-servers","x86_64","hvm","XEN",100,18,29.9999999988,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","batch processing","x86_64","hvm","XEN",100,18,29.9999999988,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","distributed analytics","x86_64","hvm","XEN",100,18,29.9999999988,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","high performance science applications","x86_64","hvm","XEN",100,18,29.9999999988,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","high performance engineering applications","x86_64","hvm","XEN",100,18,29.9999999988,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","ad serving","x86_64","hvm","XEN",100,18,29.9999999988,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","MMO gaming","x86_64","hvm","XEN",100,18,29.9999999988,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","video encoding","x86_64","hvm","XEN",100,18,29.9999999988,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","high performance front-end fleets","x86_64","hvm","XEN",100,18,29.9999999988,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","web-servers","x86_64","hvm","XEN",100,18,29.9999999988,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","batch processing","x86_64","hvm","XEN",100,18,29.9999999988,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","distributed analytics","x86_64","hvm","XEN",100,18,29.9999999988,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","high performance science applications","x86_64","hvm","XEN",100,18,29.9999999988,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","high performance engineering applications","x86_64","hvm","XEN",100,18,29.9999999988,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","ad serving","x86_64","hvm","XEN",100,18,29.9999999988,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","MMO gaming","x86_64","hvm","XEN",100,18,29.9999999988,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","video encoding","x86_64","hvm","XEN",100,18,29.9999999988,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","high performance front-end fleets","x86_64","hvm","XEN",100,18,33.75,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","web-servers","x86_64","hvm","XEN",100,18,33.75,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","batch processing","x86_64","hvm","XEN",100,18,33.75,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","distributed analytics","x86_64","hvm","XEN",100,18,33.75,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","high performance science applications","x86_64","hvm","XEN",100,18,33.75,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","high performance engineering applications","x86_64","hvm","XEN",100,18,33.75,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","ad serving","x86_64","hvm","XEN",100,18,33.75,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","MMO gaming","x86_64","hvm","XEN",100,18,33.75,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","video encoding","x86_64","hvm","XEN",100,18,33.75,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","high performance front-end fleets","x86_64","hvm","XEN",100,18,33.75,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","web-servers","x86_64","hvm","XEN",100,18,33.75,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","batch processing","x86_64","hvm","XEN",100,18,33.75,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","distributed analytics","x86_64","hvm","XEN",100,18,33.75,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","high performance science applications","x86_64","hvm","XEN",100,18,33.75,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","high performance engineering applications","x86_64","hvm","XEN",100,18,33.75,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","ad serving","x86_64","hvm","XEN",100,18,33.75,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","MMO gaming","x86_64","hvm","XEN",100,18,33.75,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","video encoding","x86_64","hvm","XEN",100,18,33.75,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","high performance front-end fleets","x86_64","hvm","XEN",100,20,33.333333332,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","web-servers","x86_64","hvm","XEN",100,20,33.333333332,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","batch processing","x86_64","hvm","XEN",100,20,33.333333332,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","distributed analytics","x86_64","hvm","XEN",100,20,33.333333332,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","high performance science applications","x86_64","hvm","XEN",100,20,33.333333332,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","high performance engineering applications","x86_64","hvm","XEN",100,20,33.333333332,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","ad serving","x86_64","hvm","XEN",100,20,33.333333332,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","MMO gaming","x86_64","hvm","XEN",100,20,33.333333332,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","video encoding","x86_64","hvm","XEN",100,20,33.333333332,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","high performance front-end fleets","x86_64","hvm","XEN",100,20,33.333333332,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","web-servers","x86_64","hvm","XEN",100,20,33.333333332,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","batch processing","x86_64","hvm","XEN",100,20,33.333333332,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","distributed analytics","x86_64","hvm","XEN",100,20,33.333333332,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","high performance science applications","x86_64","hvm","XEN",100,20,33.333333332,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","high performance engineering applications","x86_64","hvm","XEN",100,20,33.333333332,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","ad serving","x86_64","hvm","XEN",100,20,33.333333332,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","MMO gaming","x86_64","hvm","XEN",100,20,33.333333332,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","video encoding","x86_64","hvm","XEN",100,20,33.333333332,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","high performance front-end fleets","x86_64","hvm","XEN",100,20,37.5,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","web-servers","x86_64","hvm","XEN",100,20,37.5,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","batch processing","x86_64","hvm","XEN",100,20,37.5,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","distributed analytics","x86_64","hvm","XEN",100,20,37.5,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","high performance science applications","x86_64","hvm","XEN",100,20,37.5,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","high performance engineering applications","x86_64","hvm","XEN",100,20,37.5,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","ad serving","x86_64","hvm","XEN",100,20,37.5,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","MMO gaming","x86_64","hvm","XEN",100,20,37.5,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","video encoding","x86_64","hvm","XEN",100,20,37.5,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","high performance front-end fleets","x86_64","hvm","XEN",100,20,37.5,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","web-servers","x86_64","hvm","XEN",100,20,37.5,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","batch processing","x86_64","hvm","XEN",100,20,37.5,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","distributed analytics","x86_64","hvm","XEN",100,20,37.5,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","high performance science applications","x86_64","hvm","XEN",100,20,37.5,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","high performance engineering applications","x86_64","hvm","XEN",100,20,37.5,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","ad serving","x86_64","hvm","XEN",100,20,37.5,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","MMO gaming","x86_64","hvm","XEN",100,20,37.5,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","video encoding","x86_64","hvm","XEN",100,20,37.5,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","high performance front-end fleets","x86_64","hvm","XEN",100,22,36.666666665200005,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","web-servers","x86_64","hvm","XEN",100,22,36.666666665200005,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","batch processing","x86_64","hvm","XEN",100,22,36.666666665200005,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","distributed analytics","x86_64","hvm","XEN",100,22,36.666666665200005,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","high performance science applications","x86_64","hvm","XEN",100,22,36.666666665200005,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","high performance engineering applications","x86_64","hvm","XEN",100,22,36.666666665200005,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","ad serving","x86_64","hvm","XEN",100,22,36.666666665200005,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","MMO gaming","x86_64","hvm","XEN",100,22,36.666666665200005,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","video encoding","x86_64","hvm","XEN",100,22,36.666666665200005,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"vif","XEN net","upto",10000,8,30,"upto",2000,"nvme",0,0,
"C4","","current","Compute Optimized","high performance front-end fleets","x86_64","hvm","XEN",100,22,36.666666665200005,"Intel-Xeon-E5-2666-v3-2.9","Haswell",2.9,3.2,3.5,340,,0,0,0,0,,0,0,0,0,"ixgbevf","Intel® 82599g Virtual Function Interface","upto",10000,8,30,"upto",2000,"nvme",0,0,
